order_id,order_date,region,category,product,quantity,sales_inr,profit_inr
PE01471,2026-06-02,Nellore,OTC Medicines,Paracetamol 500mg,4,594.76,74.59
PE00730,2026-05-29,Nellore,Personal Care,Sunscreen SPF50,2,962.24,86.02
PE00454,2026-04-14,Hyderabad,Wellness & Nutrition,Calcium + D3 Tablets,5,3147.15,342.71
PE01955,2026-06-30,Warangal,Medical Devices,Pulse Oximeter,4,5564.16,507.56
PE01534,2026-06-23,Bengaluru,Wellness & Nutrition,Immunity Booster Syrup,5,4175.5,408.95
PE00126,2026-04-23,Hyderabad,Medical Devices,Pulse Oximeter,5,3398.55,484.75
PE00345,2026-04-23,Visakhapatnam,Lab Tests,Vitamin D Test,2,866.58,156.76
PE01335,2026-05-09,Tirupati,OTC Medicines,Cetirizine 10mg,2,407.24,80.95
PE01591,2026-06-09,Nellore,Prescription Medicines,Azithromycin 500mg,3,345.69,71.85
PE00857,2026-05-20,Bengaluru,Medical Devices,Digital BP Monitor,4,7918.28,743.5
PE01879,2026-06-26,Visakhapatnam,Prescription Medicines,Amlodipine 5mg,5,1414.85,144.39
PE01751,2026-06-29,Bengaluru,Personal Care,Hand Sanitizer 500ml,4,2110.52,353.42
PE00130,2026-04-06,Warangal,Medical Devices,Thermometer,5,10808.6,1747.96
PE01451,2026-06-05,Bengaluru,OTC Medicines,Cough Syrup 100ml,3,585.24,114.29
PE00585,2026-04-10,Nellore,Wellness & Nutrition,Fish Oil Capsules,5,1910.0,263.04
PE01640,2026-06-03,Nellore,Wellness & Nutrition,Whey Protein 1kg,3,2430.45,287.08
PE00854,2026-05-25,Visakhapatnam,Medical Devices,Digital BP Monitor,3,4262.16,819.41
PE01313,2026-05-06,Bengaluru,Medical Devices,Nebulizer,2,4979.56,598.67
PE01563,2026-06-27,Hyderabad,Wellness & Nutrition,Whey Protein 1kg,4,2481.8,442.6
PE01734,2026-06-24,Bengaluru,Medical Devices,Thermometer,3,6634.26,1015.44
PE02067,2026-06-17,Bengaluru,Medical Devices,Glucometer Kit,1,3038.67,574.48
PE01086,2026-05-18,Warangal,Lab Tests,Vitamin D Test,3,4624.08,585.47
PE01647,2026-06-15,Hyderabad,Prescription Medicines,Metformin 500mg,4,2440.28,466.37
PE00162,2026-04-15,Hyderabad,OTC Medicines,Cough Syrup 100ml,1,205.27,32.25
PE01321,2026-05-30,Visakhapatnam,Wellness & Nutrition,Immunity Booster Syrup,3,1113.39,141.66
PE00502,2026-04-18,Hyderabad,Prescription Medicines,Atorvastatin 10mg,5,885.15,71.84
PE00946,2026-05-04,Warangal,Lab Tests,Vitamin D Test,3,1217.34,134.45
PE00302,2026-04-26,Tirupati,Medical Devices,Thermometer,2,6100.56,1207.04
PE02053,2026-06-13,Bengaluru,Prescription Medicines,Amlodipine 5mg,3,474.24,73.28
PE02062,2026-06-24,Visakhapatnam,Medical Devices,Digital BP Monitor,1,3074.82,666.6
PE00264,2026-04-21,Vijayawada,Personal Care,Sunscreen SPF50,2,737.3,151.68
PE00828,2026-05-11,Hyderabad,OTC Medicines,ORS Sachet,4,387.4,52.55
PE00720,2026-05-11,Karimnagar,Medical Devices,Digital BP Monitor,2,1768.12,301.11
PE00890,2026-05-15,Vijayawada,Prescription Medicines,Insulin Pen,2,348.54,44.41
PE00707,2026-05-09,Bengaluru,Personal Care,Face Wash,5,2601.1,318.55
PE01483,2026-06-27,Hyderabad,Prescription Medicines,Amlodipine 5mg,3,1916.91,382.5
PE01873,2026-06-11,Hyderabad,Prescription Medicines,Insulin Pen,3,306.18,54.83
PE01764,2026-06-16,Hyderabad,Personal Care,Sunscreen SPF50,5,549.2,74.68
PE01909,2026-06-29,Hyderabad,Wellness & Nutrition,Immunity Booster Syrup,4,3877.68,646.13
PE01172,2026-05-02,Vijayawada,Prescription Medicines,Amlodipine 5mg,4,1470.0,267.6
PE01900,2026-06-16,Hyderabad,OTC Medicines,Antacid Tablets,1,43.27,5.71
PE01305,2026-05-11,Vijayawada,OTC Medicines,Antacid Tablets,1,65.39,6.85
PE01101,2026-05-30,Vijayawada,OTC Medicines,Cough Syrup 100ml,2,237.9,35.46
